movie_id,movie_title,imdb_url,decade,genres
648,"Quiet Man, The (1952)","http://us.imdb.com/M/title-exact?Quiet%20Man,%20The%20(1952)",50s, comedy romance
649,Once Upon a Time in America (1984),http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time%20in%20America%20(1984),80s, crime drama thriller
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)","http://us.imdb.com/M/title-exact?Sjunde%20inseglet,%20Det%20(1957)",50s, drama
651,Glory (1989),http://us.imdb.com/M/title-exact?Glory%20(1989),80s, action drama war
652,Rosencrantz and Guildenstern Are Dead (1990),http://us.imdb.com/M/title-exact?Rosencrantz%20and%20Guildenstern%20Are%20Dead%20(1990),90s, comedy drama
653,Touch of Evil (1958),http://us.imdb.com/M/title-exact?Touch%20of%20Evil%20(1958),50s, crime film_noir thriller
654,Chinatown (1974),http://us.imdb.com/M/title-exact?Chinatown%20(1974),70s, film_noir mystery thriller
655,Stand by Me (1986),http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),80s, adventure comedy drama
656,M (1931),http://us.imdb.com/M/title-exact?M%20(1931),30s, crime film_noir thriller
657,"Manchurian Candidate, The (1962)","http://us.imdb.com/M/title-exact?Manchurian%20Candidate,%20The%20(1962)",60s, film_noir thriller
658,Pump Up the Volume (1990),http://us.imdb.com/M/title-exact?Pump%20Up%20the%20Volume%20(1990),90s, drama
659,Arsenic and Old Lace (1944),http://us.imdb.com/M/title-exact?Arsenic%20and%20Old%20Lace%20(1944),40s, comedy mystery thriller
660,Fried Green Tomatoes (1991),http://us.imdb.com/M/title-exact?Fried%20Green%20Tomatoes%20at%20the%20Whistle%20Stop%20Cafe%20(1991),90s, drama
661,High Noon (1952),http://us.imdb.com/M/title-exact?High%20Noon%20(1952),50s, western
662,Somewhere in Time (1980),http://us.imdb.com/M/title-exact?Somewhere%20in%20Time%20(1980),80s, drama romance
663,Being There (1979),http://us.imdb.com/M/title-exact?Being%20There%20(1979),70s, comedy
664,"Paris, Texas (1984)","http://us.imdb.com/M/title-exact?Paris,%20Texas%20(1984)",80s, drama
665,Alien 3 (1992),http://us.imdb.com/M/title-exact?Alien%203%20(1992),90s, action horror sci-fi thriller
666,Blood For Dracula (Andy Warhol's Dracula) (1974),http://us.imdb.com/M/title-exact?Andy%20Warhol's%20Dracula%20(1974),70s, horror
667,Audrey Rose (1977),http://us.imdb.com/M/title-exact?Audrey%20Rose%20(1977),70s, horror
668,Blood Beach (1981),http://us.imdb.com/M/title-exact?Blood%20Beach%20(1981),80s, action horror
669,Body Parts (1991),http://us.imdb.com/M/title-exact?Body%20Parts%20(1991),90s, horror
670,Body Snatchers (1993),http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993),90s, horror sci-fi thriller
671,Bride of Frankenstein (1935),http://us.imdb.com/M/title-exact?Bride%20of%20Frankenstein%20(1935),30s, horror
672,Candyman (1992),http://us.imdb.com/M/title-exact?Candyman%20(1992),90s, horror
673,Cape Fear (1962),http://us.imdb.com/M/title-exact?Cape%20Fear%20(1962),60s, film_noir thriller
674,Cat People (1982),http://us.imdb.com/M/title-exact?Cat%20People%20(1982),80s, horror
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)","http://us.imdb.com/M/title-exact?Nosferatu,%20eine%20Symphonie%20des%20Grauens%20(1922)",20s, horror
676,"Crucible, The (1996)","http://us.imdb.com/M/title-exact?Crucible,%20The%20(1996)",90s, drama
677,Fire on the Mountain (1996),http://us.imdb.com/M/title-exact?Fire%20on%20the%20Mountain%20(1996),90s, documentary
678,Volcano (1997),http://us.imdb.com/M/title-exact?Volcano%20%281997%29,90s, drama thriller
679,Conan the Barbarian (1981),http://us.imdb.com/M/title-exact?Conan+the+Barbarian+(1981),80s, action adventure
680,Kull the Conqueror (1997),http://us.imdb.com/M/title-exact?Kull+the+Conqueror+(1997),90s, action adventure
681,Wishmaster (1997),http://us.imdb.com/M/title-exact?Wishmaster+(1997),90s, horror
682,I Know What You Did Last Summer (1997),http://us.imdb.com/M/title-exact?I+Know+What+You+Did+Last+Summer+(1997),90s, horror mystery thriller
683,Rocket Man (1997),http://us.imdb.com/M/title-exact?Rocket+Man+(1997),90s, comedy
684,In the Line of Fire (1993),http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Fire%20(1993),90s, action thriller
685,Executive Decision (1996),http://us.imdb.com/M/title-exact?Executive%20Decision%20(1996),90s, action thriller
686,"Perfect World, A (1993)","http://us.imdb.com/M/title-exact?Perfect%20World,%20A%20(1993)",90s, action drama
687,McHale's Navy (1997),http://us.imdb.com/M/title-exact?McHale's%20Navy%20(1997),90s, comedy war
688,Leave It to Beaver (1997),http://us.imdb.com/M/title-exact?Leave+It+To+Beaver+(1997),90s, comedy
689,"Jackal, The (1997)",http://us.imdb.com/M/title-exact?Jackal%2C+The+(1997),90s, action thriller
690,Seven Years in Tibet (1997),http://us.imdb.com/M/title-exact?Seven+Years+in+Tibet+(1997),90s, drama war
691,Dark City (1998),http://us.imdb.com/M/title-exact?imdb-title-118929,90s, film_noir sci-fi thriller
692,"American President, The (1995)","http://us.imdb.com/M/title-exact?American%20President,%20The%20(1995)",90s, comedy drama romance
693,Casino (1995),http://us.imdb.com/M/title-exact?Casino%20(1995),90s, drama
694,Persuasion (1995),http://us.imdb.com/Title?Persuasion+(1995/I),90s, romance
695,Kicking and Screaming (1995),http://us.imdb.com/M/title-exact?Kicking%20and%20Screaming%20(1995),90s, comedy drama
696,City Hall (1996),http://us.imdb.com/M/title-exact?City%20Hall%20(1996),90s, drama thriller
697,"Basketball Diaries, The (1995)","http://us.imdb.com/M/title-exact?Basketball%20Diaries,%20The%20(1995)",90s, drama
698,"Browning Version, The (1994)","http://us.imdb.com/M/title-exact?Browning%20Version,%20The%20(1994)",90s, drama
699,Little Women (1994),http://us.imdb.com/M/title-exact?Little%20Women%20(1994),90s, drama
700,Miami Rhapsody (1995),http://us.imdb.com/M/title-exact?Miami%20Rhapsody%20(1995),90s, comedy
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)","http://us.imdb.com/M/title-exact?Macht%20der%20Bilder:%20Leni%20Riefenstahl,%20Die%20(1993)",90s, documentary
702,Barcelona (1994),http://us.imdb.com/M/title-exact?Barcelona%20(1994),90s, comedy romance
703,Widows' Peak (1994),http://us.imdb.com/M/title-exact?Widows'%20Peak%20(1994),90s, drama
704,"House of the Spirits, The (1993)","http://us.imdb.com/M/title-exact?House%20of%20the%20Spirits,%20The%20(1993)",90s, drama romance
705,Singin' in the Rain (1952),http://us.imdb.com/M/title-exact?Singin'%20in%20the%20Rain%20(1952),50s, musical romance
706,Bad Moon (1996),http://us.imdb.com/M/title-exact?Bad%20Moon%20(1996),90s, horror
707,Enchanted April (1991),http://us.imdb.com/M/title-exact?Enchanted%20April%20(1991),90s, drama
708,"Sex, Lies, and Videotape (1989)","http://us.imdb.com/M/title-exact?sex,%20lies,%20and%20videotape%20(1989)",80s, drama
709,Strictly Ballroom (1992),http://us.imdb.com/M/title-exact?Strictly%20Ballroom%20(1992),90s, comedy romance
710,Better Off Dead... (1985),http://us.imdb.com/Title?Better+Off+Dead...+(1985),80s, comedy
711,"Substance of Fire, The (1996)","http://us.imdb.com/M/title-exact?Substance%20of%20Fire,%20The%20(1996)",90s, drama
712,Tin Men (1987),http://us.imdb.com/M/title-exact?Tin%20Men%20(1987),80s, comedy drama
713,Othello (1995),http://us.imdb.com/M/title-exact?Othello%20(1995),90s, drama
714,Carrington (1995),http://us.imdb.com/M/title-exact?Carrington%20(1995),90s, drama romance
715,To Die For (1995),http://us.imdb.com/M/title-exact?To%20Die%20For%20(1995),90s, comedy drama
716,Home for the Holidays (1995),http://us.imdb.com/M/title-exact?Home%20for%20the%20Holidays%20(1995),90s, drama romance
717,"Juror, The (1996)","http://us.imdb.com/M/title-exact?Juror,%20The%20(1996)",90s, drama thriller
718,In the Bleak Midwinter (1995),http://us.imdb.com/M/title-exact?In%20the%20Bleak%20Midwinter%20(1995),90s, comedy
719,Canadian Bacon (1994),http://us.imdb.com/M/title-exact?Canadian%20Bacon%20(1994),90s, comedy war
720,First Knight (1995),http://us.imdb.com/M/title-exact?First%20Knight%20(1995),90s, action adventure drama romance
721,Mallrats (1995),http://us.imdb.com/M/title-exact?Mallrats%20(1995),90s, comedy
722,Nine Months (1995),http://us.imdb.com/M/title-exact?Nine%20Months%20(1995),90s, comedy
723,Boys on the Side (1995),http://us.imdb.com/M/title-exact?Boys%20on%20the%20Side%20(1995),90s, comedy drama
724,Circle of Friends (1995),http://us.imdb.com/M/title-exact?Circle%20of%20Friends%20(1995),90s, drama romance
725,Exit to Eden (1994),http://us.imdb.com/M/title-exact?Exit%20to%20Eden%20(1994),90s, comedy
726,Fluke (1995),http://us.imdb.com/M/title-exact?Fluke%20(1995),90s, childrens drama
727,Immortal Beloved (1994),http://us.imdb.com/M/title-exact?Immortal%20Beloved%20(1994),90s, drama romance
728,Junior (1994),http://us.imdb.com/M/title-exact?Junior%20(1994),90s, comedy sci-fi
729,Nell (1994),http://us.imdb.com/M/title-exact?Nell%20(1994),90s, drama
730,"Queen Margot (Reine Margot, La) (1994)","http://us.imdb.com/Title?Reine+Margot,+La+(1994)",90s, drama romance
731,"Corrina, Corrina (1994)","http://us.imdb.com/M/title-exact?Corrina,%20Corrina%20(1994)",90s, comedy drama romance
732,Dave (1993),http://us.imdb.com/M/title-exact?Dave%20(1993),90s, comedy romance
733,Go Fish (1994),http://us.imdb.com/M/title-exact?Go%20Fish%20(1994),90s, drama romance
734,Made in America (1993),http://us.imdb.com/M/title-exact?Made%20in%20America%20(1993),90s, comedy
735,Philadelphia (1993),http://us.imdb.com/M/title-exact?Philadelphia%20(1993),90s, drama
736,Shadowlands (1993),http://us.imdb.com/M/title-exact?Shadowlands%20(1993),90s, drama romance
737,Sirens (1994),http://us.imdb.com/M/title-exact?Sirens%20(1994),90s, comedy drama
738,Threesome (1994),http://us.imdb.com/M/title-exact?Threesome%20(1994),90s, comedy romance
739,Pretty Woman (1990),http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),90s, comedy romance
740,Jane Eyre (1996),http://us.imdb.com/M/title-exact?Jane%20Eyre%20(1996),90s, drama romance
741,"Last Supper, The (1995)","http://us.imdb.com/M/title-exact?Last%20Supper,%20The%20(1995)",90s, drama thriller
742,Ransom (1996),http://us.imdb.com/M/title-exact?Ransom%20(1996),90s, drama thriller
743,"Crow: City of Angels, The (1996)",http://us.imdb.com/M/title-exact?Crow%3A%20City%20of%20Angels%2C%20The%20%281996%29,90s, action thriller
744,Michael Collins (1996),http://us.imdb.com/M/title-exact?Michael%20Collins%20(1996),90s, drama war
745,"Ruling Class, The (1972)","http://us.imdb.com/M/title-exact?Ruling%20Class,%20The%20(1972)",70s, comedy
746,Real Genius (1985),http://us.imdb.com/M/title-exact?Real%20Genius%20(1985),80s, comedy
747,Benny & Joon (1993),http://us.imdb.com/M/title-exact?Benny%20&%20Joon%20(1993),90s, comedy romance
748,"Saint, The (1997)",http://us.imdb.com/M/title-exact?Saint%2C%20The%20(1997),90s, action romance thriller
749,"MatchMaker, The (1997)",http://us.imdb.com/M/title-exact?Matchmaker%2C+The+(1997),90s, comedy romance
750,Amistad (1997),http://us.imdb.com/M/title-exact?imdb-title-118607,90s, drama
751,Tomorrow Never Dies (1997),http://us.imdb.com/M/title-exact?imdb-title-120347,90s, action romance thriller
752,"Replacement Killers, The (1998)",http://us.imdb.com/M/title-exact?Replacement+Killers%2C+The+(1998),90s, action thriller
753,Burnt By the Sun (1994),http://us.imdb.com/M/title-exact?Utomlyonnye%20Solntsem%20(1994),90s, drama
754,Red Corner (1997),http://us.imdb.com/M/title-exact?Red+Corner+(1997),90s, crime thriller
755,Jumanji (1995),http://us.imdb.com/M/title-exact?Jumanji%20(1995),90s, action adventure childrens fantasy sci-fi
756,Father of the Bride Part II (1995),http://us.imdb.com/M/title-exact?Father%20of%20the%20Bride%20Part%20II%20(1995),90s, comedy
757,Across the Sea of Time (1995),http://us.imdb.com/M/title-exact?Across%20The%20Sea%20of%20Time%20(1995),90s, documentary
758,Lawnmower Man 2: Beyond Cyberspace (1996),http://us.imdb.com/M/title-exact?Lawnmower%20Man%202:%20Beyond%20Cyberspace%20(1996),90s, sci-fi thriller
759,Fair Game (1995),http://us.imdb.com/M/title-exact?Fair%20Game%20(1995),90s, action
760,Screamers (1995),http://us.imdb.com/M/title-exact?Screamers%20(1995),90s, sci-fi
761,Nick of Time (1995),http://us.imdb.com/M/title-exact?Nick%20of%20Time%20(1995),90s, action thriller
762,Beautiful Girls (1996),http://us.imdb.com/M/title-exact?Beautiful%20Girls%20(1996),90s, drama
763,Happy Gilmore (1996),http://us.imdb.com/M/title-exact?Happy%20Gilmore%20(1996),90s, comedy
764,If Lucy Fell (1996),http://us.imdb.com/M/title-exact?If%20Lucy%20Fell%20(1996),90s, comedy romance
765,Boomerang (1992),http://us.imdb.com/M/title-exact?Boomerang%20(1992),90s, comedy romance
766,Man of the Year (1995),http://us.imdb.com/M/title-exact?Man%20of%20the%20Year%20(1995),90s, documentary
767,"Addiction, The (1995)","http://us.imdb.com/M/title-exact?Addiction,%20The%20(1995)",90s, horror
768,Casper (1995),http://us.imdb.com/M/title-exact?Casper%20(1995),90s, adventure childrens
769,Congo (1995),http://us.imdb.com/M/title-exact?Congo%20(1995),90s, action adventure mystery sci-fi
770,Devil in a Blue Dress (1995),http://us.imdb.com/M/title-exact?Devil%20in%20a%20Blue%20Dress%20(1995),90s, crime film_noir mystery thriller
771,Johnny Mnemonic (1995),http://us.imdb.com/M/title-exact?Johnny%20Mnemonic%20(1995),90s, action sci-fi thriller
772,Kids (1995),http://us.imdb.com/M/title-exact?Kids%20(1995),90s, drama
773,Mute Witness (1994),http://us.imdb.com/M/title-exact?Mute%20Witness%20(1994),90s, thriller
774,"Prophecy, The (1995)","http://us.imdb.com/M/title-exact?Prophecy,%20The%20(1995)",90s, horror
775,Something to Talk About (1995),http://us.imdb.com/M/title-exact?Something%20to%20Talk%20About%20(1995),90s, comedy drama romance
776,Three Wishes (1995),http://us.imdb.com/M/title-exact?Three%20Wishes%20(1995),90s, drama
777,Castle Freak (1995),http://us.imdb.com/M/title-exact?Castle%20Freak%20(1995),90s, horror
778,Don Juan DeMarco (1995),http://us.imdb.com/M/title-exact?Don%20Juan%20DeMarco%20and%20the%20Centerfold%20(1995),90s, comedy drama romance
779,Drop Zone (1994),http://us.imdb.com/M/title-exact?Drop%20Zone%20(1994),90s, action
780,Dumb & Dumber (1994),http://us.imdb.com/M/title-exact?Dumb%20&%20Dumber%20(1994),90s, comedy
781,French Kiss (1995),http://us.imdb.com/M/title-exact?French%20Kiss%20(1995),90s, comedy romance
782,Little Odessa (1994),http://us.imdb.com/M/title-exact?Little%20Odessa%20(1994),90s, drama
783,Milk Money (1994),http://us.imdb.com/M/title-exact?Milk%20Money%20(1994),90s, comedy romance
784,Beyond Bedlam (1993),http://us.imdb.com/Title?Beyond+Bedlam+(1993),90s, drama horror
785,Only You (1994),http://us.imdb.com/M/title-exact?Only%20You%20(1994),90s, comedy romance
786,"Perez Family, The (1995)","http://us.imdb.com/M/title-exact?Perez%20Family,%20The%20(1995)",90s, comedy romance
787,Roommates (1995),http://us.imdb.com/M/title-exact?Roommates%20(1995),90s, comedy drama
788,Relative Fear (1994),http://us.imdb.com/M/title-exact?Relative%20Fear%20(1994),90s, horror thriller
789,Swimming with Sharks (1995),http://us.imdb.com/M/title-exact?Swimming%20with%20Sharks%20(1995),90s, comedy drama
790,Tommy Boy (1995),http://us.imdb.com/M/title-exact?Tommy%20Boy%20(1995),90s, comedy
791,"Baby-Sitters Club, The (1995)","http://us.imdb.com/M/title-exact?Baby-Sitters%20Club,%20The%20(1995)",90s, childrens
792,Bullets Over Broadway (1994),http://us.imdb.com/M/title-exact?Bullets%20Over%20Broadway%20(1994),90s, comedy
793,Crooklyn (1994),http://us.imdb.com/M/title-exact?Crooklyn%20(1994),90s, comedy
794,It Could Happen to You (1994),http://us.imdb.com/M/title-exact?It%20Could%20Happen%20to%20You%20(1994),90s, drama romance
795,Richie Rich (1994),http://us.imdb.com/M/title-exact?Richie%20Rich%20(1994),90s, childrens comedy
796,Speechless (1994),http://us.imdb.com/M/title-exact?Speechless%20(1994),90s, comedy romance
797,Timecop (1994),http://us.imdb.com/M/title-exact?Timecop%20(1994),90s, action sci-fi
798,Bad Company (1995),http://us.imdb.com/M/title-exact?Bad%20Company%20(1995),90s, action
799,Boys Life (1995),http://us.imdb.com/M/title-exact?Boys%20Life%20(1995),90s, drama
800,In the Mouth of Madness (1995),http://us.imdb.com/M/title-exact?In%20the%20Mouth%20of%20Madness%20(1995),90s, horror thriller
801,"Air Up There, The (1994)","http://us.imdb.com/M/title-exact?Air%20Up%20There,%20The%20(1994)",90s, comedy
802,Hard Target (1993),http://us.imdb.com/M/title-exact?Hard%20Target%20(1993),90s, action adventure crime thriller
803,Heaven & Earth (1993),http://us.imdb.com/M/title-exact?Heaven%20&%20Earth%20(1993),90s, action drama war
804,Jimmy Hollywood (1994),http://us.imdb.com/M/title-exact?Jimmy%20Hollywood%20(1994),90s, comedy
805,Manhattan Murder Mystery (1993),http://us.imdb.com/M/title-exact?Manhattan%20Murder%20Mystery%20(1993),90s, comedy mystery
806,Menace II Society (1993),http://us.imdb.com/M/title-exact?Menace%20II%20Society%20(1993),90s, action crime drama
807,Poetic Justice (1993),http://us.imdb.com/M/title-exact?Poetic%20Justice%20(1993),90s, drama
808,"Program, The (1993)","http://us.imdb.com/M/title-exact?Program,%20The%20(1993)",90s, action drama
809,Rising Sun (1993),http://us.imdb.com/M/title-exact?Rising%20Sun%20(1993),90s, action drama mystery
810,"Shadow, The (1994)","http://us.imdb.com/M/title-exact?Shadow,%20The%20(1994)",90s, action
811,Thirty-Two Short Films About Glenn Gould (1993),http://us.imdb.com/M/title-exact?Thirty-Two%20Short%20Films%20About%20Glenn%20Gould%20(1993),90s, documentary
812,Andre (1994),http://us.imdb.com/M/title-exact?Andre%20(1994),90s, adventure childrens
813,"Celluloid Closet, The (1995)","http://us.imdb.com/M/title-exact?Celluloid%20Closet,%20The%20(1995)",90s, documentary
814,"Great Day in Harlem, A (1994)","http://us.imdb.com/M/title-exact?Great%20Day%20in%20Harlem,%20A%20(1994)",90s, documentary
815,One Fine Day (1996),http://us.imdb.com/M/title-exact?One%20Fine%20Day%20(1996),90s, drama romance
816,Candyman: Farewell to the Flesh (1995),http://us.imdb.com/M/title-exact?Candyman:%20Farewell%20to%20the%20Flesh%20(1995),90s, horror
817,Frisk (1995),http://us.imdb.com/M/title-exact?Frisk%20(1995),90s, drama
818,Girl 6 (1996),http://us.imdb.com/M/title-exact?Girl%206%20(1996),90s, comedy
819,Eddie (1996),http://us.imdb.com/M/title-exact?Eddie%20(1996),90s, comedy
820,Space Jam (1996),http://us.imdb.com/M/title-exact?Space%20Jam%20(1996),90s, adventure animation childrens comedy fantasy
