movie_id,movie_title,imdb_url,decade,genres,avg_rating,poster,cast,director,description,keyword
169,"Wrong Trousers, The (1993)","http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)",90s, animation comedy,4.466101694915254,https://m.media-amazon.com/images/M/MV5BNDBmNGU4MTEtMmI2Mi00NjU1LTgxNTktMDQ1MDE0Y2MwMjYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Peter Sallis Wallace (voice),Nick Park,Wallace lets out his spare room to a penguin. The penguin and Gromit,inventor wallace and gromit clay animation penguin
170,Cinema Paradiso (1988),http://us.imdb.com/M/title-exact?Nuovo%20cinema%20Paradiso%20(1988),80s, comedy drama romance,4.1735537190082646,https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@..jpg,Antonella Attili Maria Di Vita - Younger-Enzo Cannavale Spaccafico-Isa Danieli Anna-Leo Gullotta Usher-Marco Leonardi Salvatore 'Totò' Di Vita - Teenager-Pupella Maggio Maria Di Vita - Older-Agnese Nano Elena Mendola-Leopoldo Trieste Father Adelfio-Salvatore Cascio Salvatore 'Totò' Di Vita - Child,Giuseppe Tornatore,A filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema's projectionist.,cinema flashback movie theatre funeral
171,Delicatessen (1991),http://us.imdb.com/M/title-exact?Delicatessen%20(1991),90s, comedy sci-fi,3.8769230769230765,https://m.media-amazon.com/images/M/MV5BNjg5ZDM0MTEtYTZmNC00NDJiLWI5MTktYzk4N2QxY2IxZTc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Pascal Benezech Tried to Escape-Dominique Pinon Louison-Marie-Laure Dougnac Julie Clapet-Jean-Claude Dreyfus Clapet-Karin Viard Mademoiselle Plusse-Ticky Holgado Marcel Tapioca-Anne-Marie Pisani Madame Tapioca-Boban Janevski Young Rascal-Mikael Todde Young Rascal (as Mikaël Todde),Marc Caro,Post-apocalyptic surrealist black comedy about the landlord of an apartment building who occasionally prepares a delicacy for his odd tenants.,black comedy human meat absurd comedy bed
172,"Empire Strikes Back, The (1980)","http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)",80s, action adventure drama romance sci-fi war,4.2043596730245225,https://m.media-amazon.com/images/M/MV5BYmU1NDRjNDgtMzhiMi00NjZmLTg5NGItZDNiZjU5NTU4OTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Mark Hamill Luke Skywalker-Harrison Ford Han Solo-Carrie Fisher Princess Leia-Billy Dee Williams Lando Calrissian-Anthony Daniels C-3PO-David Prowse Darth Vader-Peter Mayhew Chewbacca-Kenny Baker R2-D2-Frank Oz Yoda (voice),Irvin Kershner,After the Rebels are brutally overpowered by the Empire on the ice planet Hoth,duel rescue part of trilogy famous score
173,"Princess Bride, The (1987)","http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)",80s, action adventure comedy romance,4.1728395061728385,https://m.media-amazon.com/images/M/MV5BMGM4NzFlNjYtOThkNy00NDFmLTkxMWItZjVkYzExOTlkYTk3XkEyXkFqcGdeQXVyNTA2NjI3ODA@..jpg,"Rob Reiner  The Grandfather / 3 episodes, 2020--Thomas Lennon  Prince Humperdinck2 episodes, 2020--Zazie Beetz  Princess Buttercup2 episodes, 2020--Stephen Merchant  Count Rugen2 episodes, 2020-",Rob Reiner,Serialized remake of 'The Princess Bride' told in short chapters featuring celebrities at home during quarantine.,No keyword found.
174,Raiders of the Lost Ark (1981),http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),80s, action adventure,4.2523809523809515,https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@..jpg,Harrison Ford Indy-Karen Allen Marion-Paul Freeman Belloq-Ronald Lacey Toht-John Rhys-Davies Sallah-Denholm Elliott Brody-Alfred Molina Satipo-Wolf Kahler Dietrich-Anthony Higgins Gobler,Steven Spielberg,In 1936,ark of the covenant indiana jones archeologist famous opening scene
175,Brazil (1985),http://us.imdb.com/M/title-exact?Brazil%20(1985),80s, sci-fi,3.817307692307693,https://m.media-amazon.com/images/M/MV5BMzIwM2IwYTItYmM4Zi00OWMzLTkwNjAtYWRmYWNmY2RhMDk0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Jonathan Pryce Sam Lowry-Robert De Niro Harry Tuttle-Katherine Helmond Mrs. Ida Lowry-Ian Holm Mr. Kurtzmann-Bob Hoskins Spoor-Michael Palin Jack Lint-Ian Richardson Mr. Warrenn-Peter Vaughan Mr. Helpmann-Kim Greist Jill Layton,Terry Gilliam,A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.,wrongful arrest dystopia dream clerical error
176,Aliens (1986),http://us.imdb.com/M/title-exact?Aliens%20(1986),80s, action sci-fi thriller war,3.9471830985915495,https://m.media-amazon.com/images/M/MV5BZGU2OGY5ZTYtMWNhYy00NjZiLWI0NjUtZmNhY2JhNDRmODU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Sigourney Weaver Ripley-Carrie Henn Newt-Michael Biehn Corporal Hicks-Paul Reiser Burke-Lance Henriksen Bishop-Bill Paxton Private Hudson-William Hope Lieutenant Gorman-Jenette Goldstein Private Vasquez-Al Matthews Sergeant Apone,James Cameron,Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures,rescue mission soldier monster death of daughter
177,"Good, The Bad and The Ugly, The (1966)","http://us.imdb.com/M/title-exact?Buono,%20il%20brutto,%20il%20cattivo,%20Il%20(1966)",60s, action western,3.8613138686131383,https://i.imgur.com/9uJtEW6.jpg,Rob Boor Rob /Casting Director,Rob Boor,No Plot Found.,No keyword found..
178,12 Angry Men (1957),http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957),50s, drama,4.343999999999999,https://m.media-amazon.com/images/M/MV5BMWU4N2FjNzYtNTVkNC00NzQ0LTg0MjAtYTJlMjFhNGUxZDFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,Martin Balsam Juror 1-John Fiedler Juror 2-Lee J. Cobb Juror 3-E.G. Marshall Juror 4-Jack Klugman Juror 5-Edward Binns Juror 6-Jack Warden Juror 7-Henry Fonda Juror 8-Joseph Sweeney Juror 9,Sidney Lumet,A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.,dialogue driven courtroom single set production trial
179,"Clockwork Orange, A (1971)","http://us.imdb.com/M/title-exact?Clockwork%20Orange,%20A%20(1971)",70s, sci-fi,3.909502262443439,https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@..jpg,Malcolm McDowell Alex-Patrick Magee Mr Alexander-Michael Bates Chief Guard-Warren Clarke Dim-John Clive Stage Actor-Adrienne Corri Mrs. Alexander-Carl Duering Dr. Brodsky-Paul Farrell Tramp-Clive Francis Lodger,Stanley Kubrick,In the future,dystopia future beating unprovoked violence
180,Apocalypse Now (1979),http://us.imdb.com/M/title-exact?Apocalypse%20Now%20(1979),70s, drama war,4.04524886877828,https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Marlon Brando Colonel Walter E. Kurtz-Martin Sheen Captain Benjamin L. Willard-Robert Duvall Lieutenant Colonel Bill Kilgore-Frederic Forrest Jay 'Chef' Hicks-Sam Bottoms Lance B. Johnson-Laurence Fishburne Tyrone 'Clean' Miller (as Larry Fishburne)-Albert Hall Chief Phillips-Harrison Ford Colonel Lucas-Dennis Hopper Photojournalist,Francis Ford Coppola,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,vietnam war jungle insanity secret mission
181,Return of the Jedi (1983),http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983),90s, action adventure romance sci-fi war,4.007889546351085,https://m.media-amazon.com/images/M/MV5BMTQ2YTE0MmItODU3MC00MTQxLTg5NzQtYmIyZTVhOGQ2NjYwXkEyXkFqcGdeQXVyNzg5OTk2OA@@..jpg,Peter Ross-Murray Nisad,Peter Ross-Murray,With the rise of the empire,star wars scrolling shooter amstrad cpc single player
182,GoodFellas (1990),http://us.imdb.com/M/title-exact?GoodFellas%20(1990),90s, crime drama,3.951327433628319,https://m.media-amazon.com/images/M/MV5BY2NkZjEzMDgtN2RjYy00YzM1LWI4ZmQtMjIwYjFjNmI3ZGEwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Robert De Niro James Conway-Ray Liotta Henry Hill-Joe Pesci Tommy DeVito-Lorraine Bracco Karen Hill-Paul Sorvino Paul Cicero-Frank Sivero Frankie Carbone-Tony Darrow Sonny Bunz-Mike Starr Frenchy-Frank Vincent Billy Batts,Martin Scorsese,The story of Henry Hill and his life in the mob,mafia organized crime sadistic psychopath mob
183,Alien (1979),http://us.imdb.com/M/title-exact?Alien%20(1979),70s, action horror sci-fi thriller,4.034364261168385,https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Tom Skerritt Dallas-Sigourney Weaver Ripley-Veronica Cartwright Lambert-Harry Dean Stanton Brett-John Hurt Kane-Ian Holm Ash-Yaphet Kotto Parker-Bolaji Badejo Alien-Helen Horton Mother (voice),Ridley Scott,After a space merchant vessel receives an unknown transmission as a distress call,spaceship outer space creature female protagonist
184,Army of Darkness (1993),http://us.imdb.com/M/title-exact?Army%20of%20Darkness%20(1993),90s, action adventure comedy horror sci-fi,3.431034482758621,https://m.media-amazon.com/images/M/MV5BODcyYzM4YTAtNGM5MS00NjU4LTk2Y2ItZjI5NjkzZTk0MmQ1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Bruce Campbell Ash-Embeth Davidtz Sheila-Marcus Gilbert Lord Arthur-Ian Abercrombie Wiseman-Richard Grove Duke Henry the Red-Timothy Patrick Quill Blacksmith-Michael Earl Reid Gold Tooth-Bridget Fonda Linda-Patricia Tallman Possessed Witch,Sam Raimi,A sardonic hardware store clerk is accidentally transported to 1300 A.D.,evil dead skeleton soldier 1990s medieval times
185,Psycho (1960),http://us.imdb.com/M/title-exact?Psycho%20(1960),60s, horror romance thriller,4.100418410041842,https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Anthony Perkins Norman Bates-Vera Miles Lila Crane-John Gavin Sam Loomis-Janet Leigh Marion Crane-Martin Balsam Det. Milton Arbogast-John McIntire Sheriff Al Chambers-Simon Oakland Dr. Fred Richman-Frank Albertson Tom Cassidy-Patricia Hitchcock Caroline (as Pat Hitchcock),Alfred Hitchcock,A Phoenix secretary embezzles $40,shower money maniac theft
186,"Blues Brothers, The (1980)","http://us.imdb.com/M/title-exact?Blues%20Brothers,%20The%20(1980)",80s, action comedy musical,3.836653386454184,https://m.media-amazon.com/images/M/MV5BNjgwZmQ5M2ItNjgzOS00NGZkLTkxNGEtMzNmY2ZmYTVjYzZkXkEyXkFqcGdeQXVyMDY3OTcyOQ@@..jpg,Patrick O'Riley Self - Host (voice)-Jessica Bayliss Self - Host (voice) (as Jesse Bayliss)-Richard Wells Self - Host (voice),Patrick O'Riley,No Plot Found.,No keyword found..
187,"Godfather: Part II, The (1974)","http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)",70s, action crime drama,4.186602870813397,https://i.imgur.com/9uJtEW6.jpg,Rob Boor Rob /Old Rob-Eric Boor Young Rob,Rob Boor,No Plot Found.,No keyword found..
188,Full Metal Jacket (1987),http://us.imdb.com/M/title-exact?Full%20Metal%20Jacket%20(1987),80s, action drama war,3.6823529411764704,https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Matthew Modine Pvt. Joker-Adam Baldwin Animal Mother-Vincent D'Onofrio Pvt. Pyle-R. Lee Ermey Gny. Sgt. Hartman (as Lee Ermey)-Dorian Harewood Eightball-Kevyn Major Howard Rafterman (as Kevyn Major-Howard)-Arliss Howard Pvt. Cowboy-Ed O'Ross Lt. Touchdown-John Terry Lt. Lockhart,Stanley Kubrick,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,vietnam war drill instructor u.s. marine boot camp
189,"Grand Day Out, A (1992)","http://us.imdb.com/M/title-exact?Grand%20Day%20Out,%20A%20(1992)",90s, animation comedy,4.106060606060606,https://i.imgur.com/9uJtEW6.jpg,Alex Evert Reconsidering Death-Leah Watson At Station-Cassy Clayman Reconsidering the past-Danny Ramos Dice Skeptic-Quiera Cantrell Trapped with Poem-Ricky Schmidt On Couch-Noel Bustillos Businessman #2-Billy Gabel Answers Phone-Cipriano Ortega Ex-Boyfriend,Zachary Wyman,'Something You Can't Find' is a film experiment on a tangible subject: finding purpose and meaning in life. This theme is dissected and examined in an intertwined series of short scenes ...,No keyword found..
190,Henry V (1989),http://us.imdb.com/M/title-exact?Henry%20V%20(1989),80s, drama war,4.137096774193549,https://m.media-amazon.com/images/M/MV5BODdlYzU0ZGYtNWQ1YS00Nzk4LTllZTItZTEyNjkxMWI5ODk4L2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,Derek Jacobi Chorus-Kenneth Branagh King Henry V-Simon Shepherd Duke Humphrey of Gloucester-James Larkin Duke John of Bedford-Brian Blessed Duke Thomas Beaufort of Exeter-James Simmons Duke Edward of York-Paul Gregory Westmoreland-Charles Kay Archbishop of Canterbury-Alec McCowen Bishop of Ely,Kenneth Branagh,In the midst of the Hundred Years War,battle shakespeare play battle of agincourt hundred years war
191,Amadeus (1984),http://us.imdb.com/M/title-exact?Amadeus%20(1984),80s, drama mystery,4.163043478260869,https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,F. Murray Abraham Antonio Salieri-Tom Hulce Wolfgang Amadeus Mozart-Elizabeth Berridge Constanze Mozart-Roy Dotrice Leopold Mozart-Simon Callow Emanuel Schikaneder-Christine Ebersole Katerina Cavalieri-Jeffrey Jones Emperor Joseph II-Charles Kay Count Orsini-Rosenberg-Kenneth McMillan Michael Schlumberg (2002 Director's Cut),Milos Forman,The life,composer classical composer 1800s female stockinged leg
192,Raging Bull (1980),http://us.imdb.com/M/title-exact?Raging%20Bull%20(1980),80s, drama,4.120689655172414,https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,Robert De Niro Jake La Motta-Cathy Moriarty Vickie La Motta-Joe Pesci Joey-Frank Vincent Salvy-Nicholas Colasanto Tommy Como-Theresa Saldana Lenore-Mario Gallo Mario-Frank Adonis Patsy-Joseph Bono Guido,Martin Scorsese,The life of boxer Jake LaMotta,rage domestic violence violence boxing
193,"Right Stuff, The (1983)","http://us.imdb.com/M/title-exact?Right%20Stuff,%20The%20(1983)",80s, drama,3.917197452229299,https://i.imgur.com/9uJtEW6.jpg,No Cast Found,Director not found.,No Plot Found.,No keyword found..
194,"Sting, The (1973)","http://us.imdb.com/M/title-exact?Sting,%20The%20(1973)",70s, comedy crime,4.058091286307054,https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@..jpg,Paul Newman Henry Gondorff-Robert Redford Johnny Hooker-Robert Shaw Doyle Lonnegan-Charles Durning Lt. Wm. Snyder-Ray Walston J.J. Singleton-Eileen Brennan Billie-Harold Gould Kid Twist-John Heffernan Eddie Niles-Dana Elcar F.B.I. Agent Polk,George Roy Hill,Two grifters team up to pull off the ultimate con.,con man scantily clad woman illegal activity playing golf
195,"Terminator, The (1984)","http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)",80s, action sci-fi thriller,3.933554817275748,https://m.media-amazon.com/images/M/MV5BNjk2ZjgwNmEtMGM2NS00NzRlLTk1ZTQtZDRjOWJmM2ZkZmQ2XkEyXkFqcGdeQXVyMTEwNDU1MzEy..jpg,Jamie Bradley John Connor-Randal Cooper Orderly /2nd Guard-Jasson Cring The Terminator-Phillip Currie Security Guard-Cody De Vos Dr. Silberman-Alex Ezell Night Cop-Dianna Holland Janelle-Nathan Hunter Cigar Biker-Wesley Lewis Lloyd,Simon Needham,Terminator the Second is a parody of the film Terminator 2: Judgment Day,computer african american jacket leather jacket
196,Dead Poets Society (1989),http://us.imdb.com/M/title-exact?Dead%20Poets%20Society%20(1989),80s, drama,3.9163346613545817,https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Robin Williams John Keating-Robert Sean Leonard Neil Perry-Ethan Hawke Todd Anderson-Josh Charles Knox Overstreet-Gale Hansen Charlie Dalton-Dylan Kussman Richard Cameron-Allelon Ruggiero Steven Meeks-James Waterston Gerard Pitts-Norman Lloyd Mr. Nolan,Peter Weir,Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.,education suicide english teacher poet
197,"Graduate, The (1967)","http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)",60s, drama romance,4.104602510460252,https://m.media-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@..jpg,Anne Bancroft Mrs. Robinson-Dustin Hoffman Ben Braddock-Katharine Ross Elaine Robinson-William Daniels Mr. Braddock-Murray Hamilton Mr. Robinson-Elizabeth Wilson Mrs. Braddock-Buck Henry Room Clerk-Brian Avery Carl Smith-Walter Brooke Mr. McGuire,Mike Nichols,A disillusioned college graduate finds himself torn between his older lover and her daughter.,college graduate adultery famous score one man two women
198,Nikita (La Femme Nikita) (1990),http://us.imdb.com/M/title-exact?Nikita%20(1990),90s, thriller,4.007874015748032,https://m.media-amazon.com/images/M/MV5BMTEyNjc4MTgtN2YxMS00ZGM5LTk2NjEtOGRhNDY5OWM5ZTQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Anne Parillaud Nikita /Marie Clément-Marc Duret Rico-Patrick Fontana Coyotte-Alain Lathière Zap-Laura Chéron La punk-Jacques Boudet Le pharmacien-Helene Aligier La pharmacienne-Pierre-Alain de Garrigues Flic pharmacie-Patrick Pérez Flic pharmacie (as Patrick Perez),Luc Besson,Convicted felon Nikita,france shotgun hidden door undercover agent
199,"Bridge on the River Kwai, The (1957)","http://us.imdb.com/M/title-exact?Bridge%20on%20the%20River%20Kwai,%20The%20(1957)",50s, drama war,4.175757575757577,https://m.media-amazon.com/images/M/MV5BMGVhNjhjODktODgxYS00MDdhLTlkZjktYTkyNzQxMTU0ZDYxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,William Holden Shears-Alec Guinness Colonel Nicholson-Jack Hawkins Major Warden-Sessue Hayakawa Colonel Saito-James Donald Major Clipton-Geoffrey Horne Lieutenant Joyce-André Morell Colonel Green (as Andre Morell)-Peter Williams Captain Reeves-John Boxer Major Hughes,David Lean,British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors,jungle uniform british soldier japanese soldier
200,"Shining, The (1980)","http://us.imdb.com/M/title-exact?Shining,%20The%20(1980)",80s, horror,3.825242718446602,https://i.imgur.com/9uJtEW6.jpg,Chris Dandridge Self - Host,Chris Dandridge,No Plot Found.,No keyword found..
201,Evil Dead II (1987),http://us.imdb.com/M/title-exact?Evil%20Dead%20II%20(1987),80s, action adventure comedy horror,3.5168539325842696,https://m.media-amazon.com/images/M/MV5BMWY3ODZlOGMtNzJmOS00ZTNjLWI3ZWEtZTJhZTk5NDZjYWRjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Bruce Campbell Ashley 'Ash' J. Williams-Sarah Berry Annie Knowby-Dan Hicks Jake-Kassie Wesley DePaiva Bobby Joe (as Kassie Wesley)-Ted Raimi Possessed Henrietta (as Theodore Raimi)-Denise Bixler Linda-Richard Domeier Ed Getley-John Peakes Professor Raymond Knowby-Lou Hancock Henrietta Knowby,Sam Raimi,The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.,panties 1980s cult film backwoods
202,Groundhog Day (1993),http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993),90s, comedy romance,3.764285714285714,https://m.media-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Bill Murray Phil-Andie MacDowell Rita-Chris Elliott Larry-Stephen Tobolowsky Ned-Brian Doyle-Murray Buster-Marita Geraghty Nancy-Angela Paton Mrs. Lancaster-Rick Ducommun Gus-Rick Overton Ralph,Harold Ramis,A weatherman finds himself inexplicably living the same day over and over again.,time loop groundhog day suicide weatherman
203,Unforgiven (1992),http://us.imdb.com/M/title-exact?Unforgiven%20(1992),90s, western,3.868131868131868,https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Clint Eastwood Bill Munny-Gene Hackman Little Bill Daggett-Morgan Freeman Ned Logan-Richard Harris English Bob-Jaimz Woolvett The 'Schofield Kid'-Saul Rubinek W.W. Beauchamp-Frances Fisher Strawberry Alice-Anna Thomson Delilah Fitzgerald-David Mucci Quick Mike,Clint Eastwood,Retired Old West gunslinger William Munny reluctantly takes on one last job,one last job sadist revenge gun control
